travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
,5.0,True,Positive,"This hotel never disappoints! Consistently great service with excellent facilities We keep returning to stay at the Grand Mercury Roxy and have done so for the last twenty years! We have just returned from a fortnight there and yet again, have been delighted with our stay. Checking in was a breeze, handled efficiently and pleasantly by Wilson. When our bags were delivered to our room by young Nicholas, he even recognised us from our stay last year which really impressed us. Throughout our stay, he always had a kind word and a ready smile and was a ray of sunshine! He is truly a credit to the hotel. The hotel is in a great location close to the airport, shops and great food. Rooms are spacious and well equipped with comfy king sized beds, coffee/tea facilities, bathrobes, slippers and even an ironing board and iron. Housekeeping  is efficient and thorough and",2019-10-01,PreCovid,0
,5.0,True,Positive,"Grand Mercure Roxy Singapore Very good hotel close to all facilities and get a room twice the size for the same price as inner city. Hotel restaurants good , friendly helpful staff ,daily free shuttle to nearest MRT but new one now being built across the road making public transport even better. Walking distance to beach and local food market and local surrounding restaurants . Will definitely stay there again.",2019-10-01,PreCovid,0
,4.0,True,Positive,"Very Good A great start with a free shuttle welcoming you to the hotel. And since I had stayed at this hotel before, I was glad to .see the atmosphere was just as pleasing as the last time.  The room and the services was up to the usual high standard, and this made for a very pleasant stay. I enjoyed my time very much.",2019-10-01,PreCovid,0
,4.0,True,Positive,Great staff. The hotel itself is run by incredibly lovely staff. The hotel itself could do with a bit of an update here and there but the helpfulness of the staff outweighs any small niggles. Plenty of cheap public transport (bus) opposite hotel.,2019-10-01,PreCovid,0
,4.0,True,Positive,"An excellent overnight stay when travelling through Singapore We have stayed at the Grand Mercure Roxy numerous times en route to and from Australia. The location midway between the airport and the city centre means that the journey from the airport takes only 20 minutes, using their own hourly  bus. The hotel is comfortable and the staff both friendly and attentive.",2019-10-01,PreCovid,0
,5.0,True,Positive,"Wedding Day Had our wedding at the hotel. Nothing but praise for how professional the staff were, the rooms were great, guests enjoyed the food and loved the decor. Special thanks to Mike, Gabriel, Andrew and Taufik for making our day a special one and for catering to the requests of our families. Biggest thanks and love goes to Haslinda for ensuring that the event was awesome and for organising everything.  S&A",2019-10-01,PreCovid,0
,4.0,True,Positive,"Mercure Roxy restaurant  This was Penang Food Festival .These local specialities are special food festivals.Penang is an island off the coast of Malaysia west . The Food varieties speak of the culture of the land The ice kachang  noniah desserts ,sushi Japanese etc",2019-10-01,PreCovid,1
,4.0,True,Positive,"Nice Hotel Very efficient check in and friendly staff. The conceierge knew his job and was very helpful. Excellent free shuttle bus service. Food in the breakfast room was just average. Dining at the hotel was a very expensive affair, so we did not use the dining room or buffet. The room was clean and serviced very well every day. This hotel is a long way from the CBD. And for this reason alone we would not stay here again.",2019-10-01,PreCovid,0
,5.0,True,Positive,"Couldn't be happier The staff were exceptional from the concierge to porter, restaurant staff through to the room cleaners. Every single staff member we spoke with was extremely helpful. The room was a good size and very clean. We had the most wonderful stay at this hotel.",2019-10-01,PreCovid,0
,5.0,True,Positive,Great hotel with free shuttle to and from Airport Stayed for 2 nights and celebrated my Birthday here. Check-in and out was fast. Requested for a late check-out and the hotel was kind enough to approved my request. I was surprised for providing a complimentary cake! The hotel also has a free shuttle to and from the airport. The breakfast was good. They have a pool and gym which were great as well.,2019-10-01,PreCovid,0
,5.0,True,Positive,Great hotel  Booked by our UK travel agent. It's a lovely hotel with free shuttle. We used a private transfer but didn't need to.  Rooms nice and clean Not near mtr though but as we were with friends it was convenient to get taxis around and cheap enough. One thing... small step in bathroom that can catch you out so take care. Staff friendly and well run ,2019-10-01,PreCovid,0
,5.0,True,Positive,"Good place for an overnighter We had a transit night in Singapore with a stay for 12 hours. We did not want to stay the night in the terminal and decided to look for a hotel nearby. For loyal Accor customers, the Grand Roxy is the closest option to the airport, and I am happy I chose them. I booked two rooms for my family and me, and as Platinum member received suite upgrades for both of them. The trip from airport to the hotel is very fast, 10 minutes by taxi and if you have the time to wait for their shuttle service, it also only takes 15 minutes.  We were received very well by staff at reception, who explained to us the facility, immediately booked us in next morning's shuttle bus to airport and even brought us up to our room. All staff should splendid service attitude, also in the bar as well as in",2019-10-01,PreCovid,0
,4.0,True,Positive,"Good location, still reasonably priced The hotel rooms are nice and the hotel is conveniently located on the South Coast. It is approx. 10 minutes away by taxi from the Singapore Flyer, the Merlion etc. The hotel offers an hourly free shuttle to the before mentioned and other locations in Singapore.  The breakfast is good but one feels like in a canteen. The breakfast room is very crowded and not really appealing. So is the swimming pool. It does the job but you wont feel too nice at the pool. Plants etc. are missing. You feel being surrounded by concrete structures.",2019-10-01,PreCovid,0
,4.0,True,Positive,"Pleasantly surprised The hotel is convenient to Changi Airport and thus my reason for using it. The pool provides a relaxing break, food is usually enjoyable and the outdoor eating area is pleasant, and the rooms are clean, well maintained, and nicely presented.  The 'pleasant surprise' on this visit was finding a 'Happy Birthday' cake in my room on arrival. Being away from home can be a lousy way to spend a birthday so the cake was a nice touch from the hotel staff. Thankyou!  The only negative was the crowdedness of the breakfast buffet. Last time I stayed here I had a very early breakfast and had the buffet almost completely to myself. This time I was later and the buffet area was full. I recommend an early breakfast!",2019-10-01,PreCovid,0
,4.0,True,Positive,"Friendly, eficient staff. Had a very enjoyable stay here for 7 days  Rooms are large, clean, tidy and well appointed, the staff were friendly and helpful especially Shan in the Feast @ East restaurant.  The buffet breakfast menu has an excellent mix of local and International dishes. I would stay here again.",2019-10-01,PreCovid,0
,5.0,True,Positive,"Wonderful Staycation My family and I had a staycation over the weekend. My daughters enjoyed their stay so much that they asked when we would stay there again. We have been visiting this hotel at least once a year because of its location, swimming pool, food outlets, rooms and most importantly, the good service by different hotel staff. We were particularly impressed by all the staff on duty at Breez Bistro on the evening of 6 Oct 2019. They made our dining experience a pleasant one.",2019-10-01,PreCovid,1
,5.0,True,Positive,Very nice hotel The hotel is around 15-20 mins from/to airport. The rooms are spacious and fast check-in. I will recommend this hotel. I stayed there for a short layover and will definitely stay again in my next trip to Singapore.😊,2019-10-01,PreCovid,0
,3.0,True,Neutral,"Pleasant short stay Stayed in the Deluxe King Ocean View room, and while the hotel property appear dated, the rooms are spacious and provided a comfortable night stay. There are construction works happening near the hotel, so to get to the nearby Parkway Parade Mall can be quite a chore. East Coast Park Beach is also about a 15-20mins walk. The hotel do provide complimentary shuttle services to the nearby train station, downtown and airport, do check with the front desk for timings. While the hotel may not be centrally located, it is still value for money and does offer a decent array of amenities and facilities.",2019-08-01,PreCovid,1
,4.0,True,Positive,"Terrific value  For a long layover this hotel is an absolute no brainer. After 2  x 7-hour flights I knew my batteries would need recharging.  The  Crown Plaza at Changi was far more than I wanted to pay. Thanks to Trip advisor I discovered this option.  It's just 15 mins from the airport with the convenience of a free shuttle and has all the facilities you'd want. Pool, bars,  a choice of restaurants and a shopping centre across the road. Service in the hotel is excellent and welcoming. Without exception all personnel here are lovely. I had a great sleep and left feeling rejuvenated. Before booking I joined the Accor frequent traveller programme and unlocked a better rate. You also get a free welcome drink.",2019-10-01,PreCovid,0
,5.0,True,Positive,"Wonderful Hotel I was very surprised with the outstanding service and hospitality at this hotel.  I only arrived before midnight and was treated really well from when I arrived until when I left the next day.  I extended my check out since I had a late flight out again the next day which was no problem.  The pool was incredible and the meal at the pool restaurant (I had the best beef burger in a very long time).  The room had everything I could want and location wise, close to the airport, a shopping center and around SGD15 to get into the city.  Great hotel, just know right now (Oct 2019) there are some road and building works in the area but it is not disruptive on your stay.",2019-10-01,PreCovid,0
,5.0,True,Positive,Great transit hotel Stayed here on a stopover. Arrived in evening and left at 4am. Was close to airport and room was fantastic. Lounge and staff couldn’t have been more helpful. Duty Manager even took us to our room. Pity didn’t stay longer,2019-10-01,PreCovid,0
,5.0,True,Positive,"Wonderful end to our travels. After a very long flight from Europe, we were looking forward to a break from flying before our onward trip to Australia. We arrived in Singapore very early in the morning, and weren't looking forward to many hours before our room was ready. Being a regular customer of Accor I really believe has its benefits. We were fortunate to be given a room soon after our arrival. Fantastic! The staff in the executive lounge were so welcoming and friendly especially Farelynn she took extra time to check how we were going and if we needed anything, much appreciated. Our room was great, lovely and quiet with a big comfy bed. A fitting end to a great holiday.",2019-09-01,PreCovid,0
,5.0,True,Positive,Our Base for the 2019 Singapore Grand Prix We stayed here for four nights during the Grand Prix a week ago. From check in to check out on the final day we had a very good experience at this very well run hotel. We had a sea view room which was large and very quiet with good air conditioning. Our room and the entire hotel was cleaned to a very high standard. All the hotel staff were friendly and helpful. The pool area was great to sit by in the evenings with good bar service and snacks. The choice at breakfast was awesome - something for every taste.  There is a new MRT link being built directly across the road which will make this great hotel even more desirable.,2019-09-01,PreCovid,0
,5.0,True,Positive,"Once again my sister and i had a fantastic stay at this wonderful hotel. This hotel has a courtesy bus which will take you to and from the airport also city. Big shopping mall across the road.Short walk to the beach,We came back to a clean tidy room everyday.Most nights we ate and had cocktails at the pool best fish and chips,The staff throughout this hotel are vary professional but so friendly and will do everything to help you. I love this hotel and i want you to come and stay its like home with all the extras's.Lots of beautiful people working here taking care of you.",2019-09-01,PreCovid,0
,5.0,True,Positive,Great stay at this outstanding hotel  Had a very enjoyable stay here for 8 days with my brother we came over to see the Grand Prix.  The room was clean tidy and well appointed the bar was very good as was the swimming pool.  Staff that we engaged with were friendly and helpful from the front counter concierge bar staff and also the cleaning staff. Would stay here again as was very good. ,2019-09-01,PreCovid,0
,5.0,True,Positive,"Comfort Plus Stayed at Grand Mercure Roxy in August and September 2019. We found this hotel to be very comfortable, quiet and reasonably close to the Airport. It is very well located with in-house restaurants as well as close proximity to many local food outlets. Friendly staff. Hotel provides transfers to and from Airport.",2019-09-01,PreCovid,0
,5.0,True,Positive,"Our Home Away from Home I love this hotel!  Located in the suburban area of East Coast park, just a short 10-15 minute taxi from Changi, this hotel is a great base camp for Singapore.  You are close to buses for easy access to the city, but the hotel provides a peaceful rest from the hustle and bustle of the Singapore CBD.  The pool area at this hotel is lovely and peaceful And for anyone who likes the sun, it catches a lot of morning sun.  The staff are pleasant and efficient, typical Singapore style.  The hotel is located across the road from parkway parade shopping mall with plenty of shops and dining areas.  For anyone who loves food, especially like us, we always make sure we visit East Coast Lagoon Food village for all the authentic Singaporean food as well As cheap beer!  I have stayed at this",2019-09-01,PreCovid,0
,5.0,True,Positive,"Great hotel in Singapore  This is my first time traveling here. I really appreciated Mr. Andrew Lim, the one who checked me in was the best. He was so friendly and kind gave the nice room for us and also suggested where should we go in SG. Moreover, Mr. Ken who cleaned the room for us was fantastic, he did a great job. The location of the hotel was the superb, there is the local food located opposite the hotel and bus stop near by. Not more than that, the hotel provides you a free shuttle bus send you to the airport so many times per day. You just book in advance. All in all, if I have chance I would come to stay here again for sure.",2019-09-01,PreCovid,0
,5.0,True,Positive,"Stopover  This is my second visit to the hotel. The first one was on my course when I used to work for SingaporeAir in Melbourne. I enjoyed it that time so when we had a stopover I decided to book it Check in was smooth and the girl very sweet and pleasant  We asked for late checkout because of our flight on the Kota Kinabalu was leaving in the evening. We were prepared to pay but they gave it to us for free. Was so lovely The hotel smelt beautiful in the lobby, corridors  Room was nice we were on the 15th floor and had a nice view The restaurant near the pool was also great and had a great bar food  The staff there were friendly and willing to help No problem with the transfer from the airport  All in all a great experience and would definitely return again  Thank you ",2019-09-01,PreCovid,0
,5.0,True,Positive,"Return Visit Room was clean, quiet and spacious. Facilities great. Loved the pool and snack bar. Staff were always going out of their way to help. Good array of breakfast foods and they catered for those with food intolerance. They can arrange shuttles to the airport, wished we'd known this before we had booked a shuttle through our travel agent. Ate lunch and dinner with family so didn't use the restaurant other than for breakfast.",2019-09-01,PreCovid,0
,5.0,True,Positive,"Fabulous place to stay out of the city Our third visit to this hotel was just as good as the first two. The staff are all very friendly and eager to help you make the most of your stay in Singapore. It is situated between the city centre and the airport and offers free transfers to and from the airport and some tranfers to the nearest MRT (Paya Lebar) in the mornings. It is two minutes walk to bus stops covering loads of bus routes, so very easy to get around to all the places. Bus 36 is especially useful we found. The breakfast buffet caters for all tastes and there are several places to eat on site or a Hawker place in the Mall opposite and supermarkets over the road and loads of restaurants nearby (or pop on the number 36 into the city, buses run till just before midnight). Spacious, well kept rooms with a large",2019-09-01,PreCovid,0
,5.0,True,Positive,"First class experience  We stayed at Grand Mercure Roxy for two nights and we were so impressed with the service and hospitality. The staff were so welcoming, and did everything they could to ensure our stay was comfortable. It was my mums 50th birthday - and they provided a cake with candles, and expressed their congratulations. The staff Andy, Venus, Edwin and Alan were excellent and we offer our special thanks to them. The hotel was very clean and well kept, and the bar on level four and offered a variety of drinks and food! We also had laundry done which was efficient and offered same day service. The gym is a good size, and the family enjoyed this facility. The Level 17 breakfast and evening food and drinks was amazing, and we enjoyed a variety of food and drinks whilst enjoying a breathtaking",2019-09-01,PreCovid,0
,5.0,True,Positive,Excellent services all through Great service; helpful friendly staff all throughout the whole hotel. Food varieties were excellent. Was a great place to spend for my mum's special birthday. Pool/poolside bar best I have experienced.,2019-08-01,PreCovid,0
,5.0,True,Positive,Love this location and price ! This is our second stay as platinum Accor and after booking I contacted the hotel and had a super reply from Cecile. We had rebooked for 3 nights as the hotel offers super value for money in a great location.  The massive metro building work is still ongoing outside however it is still easy to get to the beach and shopping centres. Hawkers bazaar food near by. Farelynn in the executive lounge was amazing - couldn’t believe she had only been there 5 days when we arrived! What a star. The lounge staff were all very professional checking with us throughout stay. We met the Guest Service Manager in the lift who struck up a conversation immediately asking how everything was  - that’s impressive. Also I love the planet 21 - clean plates signs. Swimming pool was great - sun goes off at,2019-09-01,PreCovid,0
,5.0,True,Positive,"Comfortable This hotel is very clean, comfortable room and bed. It is also in a convenient location close by to food and drinks and a mall. Was absolutely worth the stay. Would visit again and recommend to other travellers.",2019-09-01,PreCovid,0
,4.0,True,Positive,"A one-night staycation we had a one-night staycation with a child in toll.  everything was provided for and we only needed to pack our clothes.  The child enjoyed the pool, tub and the spacious room.   Food was easy, besides the hotel, there is parkway and the katong area.",2019-09-01,PreCovid,1
,5.0,True,Positive,"Excellent stay in Singapore The Grand Mercure Roxy may be located a short distance out of the CBD however it's well worth staying there because of the wonderful attitude of the staff, the excellent facilities which are always clean and ready for use and the nearby location of public transport. We wouldn't even think of staying anywhere else when in Singapore",2019-08-01,PreCovid,0
,5.0,True,Positive,"Great location Mostly Tourist love Orchad Area, but my Family love to explore local place. Mercure it's great choice, have alot hawker food.   Just accross the road have Parkway Mall, new renovation, traditional Market and many store include Japan store.   Beside the hotel have organic store, itu very complete and reasonable price.  Behind the hotel have small mall but nice and have a little bookstore and have katong 112 mall and the roof top have waterplay park for free  The hotel have pool, large room, very convienent go to everywhere. Bus stop infront of the hotel. Very recomended this hotel for family leisure",2019-08-01,PreCovid,0
,5.0,True,Positive,"another memorable anniversary staycation many thanks for making our anniversary staycation a memorable one. From the smooth and fast check in, to the special decor, personalised greeting card and the lovely gift of wine, these little touches make me want to return again next year. Thank you once again!",2019-09-01,PreCovid,1
,5.0,True,Positive,"My 1st Choice Hotel My wife and I have stayed in this hotel countless number of times.  When I was recuperating after surgery, I stayed in this hotel for an extended period and the staff has been exceptionally polite, thoughtful and helpful. The rooms are big and clean and there is really nothing I can complain about this hotel except for some minor occasional slip ups. I have just returned to stay in this hotel this month and will continue to do so.  Highly recommended.",2019-09-01,PreCovid,0
,4.0,True,Positive,"Spacious rooms, convenient location, professional service. In the ‘pricey’ Singapore hotel market, the Mercure Roxy is good value by comparison. Located conveniently between the Airport & the city, and offering the great service of a hotel/airport shuttle, it was once again a good choice. Public transport into tourist locations is by bus with stops out front of hotel. Rooms are spacious by Singapore standards & well appointed. Access to the Executive Lounge was appreciated & service in there was friendly & professional. An initial problem with our room’s plumbing/air conditioning was professionally dealt with, resulting in a change of rooms. Reception is somewhat chaotic which is probably why professionalism tends to trump friendliness in this space. Restaurant staff were friendly & engaging .... ‘Shah’ the breakfast room head of house",2019-08-01,PreCovid,0
,5.0,True,Positive,"Delightful hotel in East Coast Park area Very good service. Conveniently located to transport, eating places and beautiful west coast park to enjoy the natural side of Singapore, walking by the coast in amidst the greenery was truly salubrious.  Take a long walk and you will reach the famous Long Beach Crab restaurant.  A short walk behind the hotel is the famed 228 Katong Laksa.  ",2018-10-01,PreCovid,0
,4.0,True,Positive,Suitable for us I visited Singapore and chose this hotel in due of a crowded avoidant. The 32SQM room was big enough for 2 adults and 1 child. The decoration was still in good condition and acceptable. Food was very good. All of the staff that I have faced with were very nice and very sincere. They do their job very well. By the way the price was reasonable. Highly recommended for the readers next consideration.,2019-08-01,PreCovid,0
,5.0,True,Positive,"Another amazing Singapore adventure This hotel is beautiful with generous clean rooms and excellent access to shopping and the sight.  Staff are friendly, interested and always helpful.  Concierge Nicholas was exceptional good with friendly welcomes and an interest in our activities.  Food outlets, shopping and access to public transport and taxi service is first class and soon to get a lot better with new underground trains passing out the front.  Walking distance to the East beaches overlooking the shipping lane.  Our full recommendation. (PS Pool and pool side bar is brilliant)",2019-08-01,PreCovid,0
,4.0,True,Positive,friendly   .......beside having everyday the same breakfast food items  -there are more than 2 cold cuts available in Singapore  .. an overaverage hotel with  good location and extrem friendly and open ear staff.  offered busshuttles to and from the airport and the city is more than helpful,2019-08-01,PreCovid,0
,4.0,True,Positive,Good stay Good stay overall. However breakfast was not the best for european palates & depended on what the buffet was the night before.Could do better. Location will improve once MRT is opened. Till then theyhelped with the bus shuttles,2019-08-01,PreCovid,0
,5.0,True,Positive,"My Go-To Hotel when in Singapore on business or pleasure I love this hotel. Staff is very courteous and helpful. Breakfast buffet with Omelet Bar is the best in town. This hotel is walking distance to the East Coast Beach, tons of Food and across the street from the Parkway Parade Mall. Free Airport Shuttle every 30 minutes is very nice. 10 minutes form the Airport.",2019-08-01,PreCovid,0
,5.0,True,Positive,Great hotel for both leisure and business Great hotel for both business and tourist.  Hotel was renovated 5yrs ago and well maintained.  Hotel provides shuttle to Airport as well as nearby locations for business travelers.  Rooms are spacious.  Hotel's restaurant is famous too.,2019-07-01,PreCovid,1
,4.0,True,Positive,"Stay at the Grand Mercure Singapore Roxy Our stay at the Grand Mercure Singapore Roxy was of 5 nights.   Room: Our stay was pretty comfortable with the bed and pillows being soft and cozy. The bathroom was spacious enough with a bath-tub and products being provided. Spaced on the 10th floor, our room had a city view.   Service: The room cleaning services and the hotel services was pretty prompt. However, since restaurants shut early in the city, make sure that you arrange for your dinners accordingly. Also, if you are flying out really early in the morning like us, buy some snacks and stock it with you!   Restaurants: The hotel has a buffet which we only preferred during breakfast. The pool-side eatery is a great place for dining where we had couple of our meals. And a lobby area cafe where you can enjoy a quick coffee",2019-07-01,PreCovid,0
,3.0,True,Neutral,A little dated We stayed here while transiting a few years ago and enjoyed our stayed. This time we booked a business suite and found it to be a bit disappointing. The room was very dark with ineffective lighting and the air conditioning sounded like a washing machine was constantly running. The room is showing it’s age but it is ok for an overnight stay. In saying all of that we would probably stay somewhere else next time. ,2019-08-01,PreCovid,0
,3.0,True,Neutral,Good for a business trip Stayed here for few nights on a business trip. All very efficient and in a decent location away from the bustle and noise in the centre. Staff all friendly. Rooms are a good size and tidy if a bit dated. Bar is not the best but OK but to the rear of the block there is an old street with a few bars and restaurants. Check out the veggie Indian place by the Temple. Breakfast buffet covers most needs.,2019-06-01,PreCovid,0
,5.0,True,Positive,"My Stay This is one of the hotel i would sure recommend to friends and travelers.The hotel staff is sharp and efficient.Check in and out always takes me the shortest time than i expected. The staff has always be very friendly, polite and professional. The rooms and facility has always be in mint condition. The hotel is surrounded with shopping malls and eateries. Getting around is never a problem. It you do not want to hit the gym, you can take a walk to the nearby East Coast park which is roughly 2 km away and stroll along the coast line. By the way, this is not my first time there.",2019-08-01,PreCovid,1
,5.0,True,Positive,Fabulous stay and staff We stayed here last December and had a wonderful time.  The staff were lovely and could not do enough for us.  We arrived early from an overnight flight and they went out of their way to get us into our room early.   The rooms are spacious and clean and the beds were so comfortable like sleeping on a cloud.  The breakfast is awesome and the staff there were so kind and considerate.  We are going back again this year for Christmas and can't wait.,2018-12-01,PreCovid,0
,5.0,True,Positive,"Enjoyable stopover The staff were friendly and efficient. Room was clean, not much of a view. This may because as were are elderly like a room near the lift, Food was adequate. We always stay at the Roxy when in Singapore and will continue to do while they maintain this standard",2019-08-01,PreCovid,0
,5.0,True,Positive,Excellent upgraded room and pool. Breakfast at the restaurant could be better Was given a room upgrade to a nice a spacious suite room.  Everything in the room was great and the view of the sea from the bedroom was excellent. Enjoyed the swimming pool and fitness center during my stay. The hotel kindly allowed for a late check-out so I could have a relaxing stay which was what I needed. Will definitely recommend this hotel to anyone hoping to do a staycation. :)  Breakfast at the lounge is recommended if you have lounge access.,2019-08-01,PreCovid,1
,5.0,True,Positive,Pleasant and family friendly. Buffet Breakfast has good spread of food including tasty Asian food which is lovely. Staff is friendly. Check in is smooth and without hassle.  Room is tidy and spacious. En-suit has complete toiletry.  Never disappoint!,2019-08-01,PreCovid,0
,5.0,True,Positive,"Large hotel but comfy zone The location of the Roxy is very convenient: near airport, city and beach. Also, they have a free airport shuttle. The rooms are pretty big by Singapore standard. No lack of upkeeping. Breakfast has huge variety of western and eastern dishes. Pool size is ok for a city hotel. I find the staff very friendly and efficient, especially in the restaurant. Local shopping and eating is very near, so are the local buses.",2019-07-01,PreCovid,0
,4.0,True,Positive,Grand Mecure Singapore Roxy Just stayed one night on flights between couriers.  Staff was helpful and efficient - unfortuanetly the hotel shuttle would not accommodate my surfboard but the staff helped my sort it out with a taxi.  Otherwise my stay was short but good.,2019-08-01,PreCovid,0
,3.0,True,Neutral,"A decent passable stay I stayed here with my wife on our annual vacation. I had booked for 3 nights, I would say its location was not good as it's far from the city & just opposite the hotel, metro constructions going on.  Service : 3.5 / 5  Mercure being a 4 star category hotel, its services were above average. Breakfast time was an issue as they had small place where it was too much crowded during peak breakfast hours & have to wait to sit on table.  Breakfast : 3.5 / 5  Their spread during breakfast was above average. All 3 days almost same menu. Varieties were good but taste was average. All together we were not much satisfied by spread they served, but they have lot of scope of improvement after all it’s a 4 star property.  Room : 4 / 5  Room was big & decent with an average view. It had bathroom",2019-06-01,PreCovid,0
,5.0,True,Positive,"Grand Mercure Singapore Roxy This was our second stay at the hotel within two weeks of each other. Flying in from northern Europe landing at 6am, we were at the hotel in about 15 minutes after clearing customs/immigration, and the hotel managed to give us a room almost immediately! We also had a late check out approved for our departure the following night. Great staff - thank you.",2019-07-01,PreCovid,0
,5.0,True,Positive,"Wonderful  Our week stay is about to come to an end...we have had a great time and found the staff very friendly  They bent over backwards to provide us with a lovely room with a view and ice for our drinks every evening  The location for affordable shopping, the beach,amazing street food and Michelin star food all handy and impressive  We love food We would love to come back",2019-08-01,PreCovid,0
,4.0,True,Positive,"Surprisingly great day! I was at first hesitant to book 7 nights; considering it faces a very busy road and there was construction work nearby. However, it turned out to be the least of my worries. Except for the occasional hotel guests walking past the corridor, it was a quiet week. I think the hotel needs a revamp but the attention and service of the staff was just impeccable. Loved the pool and bistro on the 4th level. Overall, I highly recommend this hotel.",2019-07-01,PreCovid,0
,5.0,True,Positive,Easy layover Singapore  Easy layover in Singapore the Grand Mercure Roxy is very easy to get there with free airport shuttle from Changi airport  The front house was busy with airline crew checking into the hotel  however the service was outstanding from Andrew he opened up another front desk area and my check in was quick efficient after my flight from Australia so please take a bow Andrew love your work  My upgrade online was confirmed by Andrew to executive room on top floor 17 a big comfy king bed non smoking room awaiting my tired body the room was spotless a Lao a real Bonus was access to the club executive room overlooking the city to the ocean with drinks and hot food included in the package  Awoke to the departure day to UK with lovely breakfast in the executive lounge with staff display ing,2019-08-01,PreCovid,0
,4.0,True,Positive,"Attention to customer feedback A great location in the east of SIngapore. Opposite Parkway parade. Shuttle service to the airport through out the day. Comfortable beds and well kept rooms. Large variety of breakfast items daily.   During our stay I observed some room for improvement in the F&B during buffet breakfast and brought it up to Assistant restaurant manager Faran Shaikh. As one would expect, in a efficient city like SIngapore, all issue were resolved up to the mark. The most pleasant change was the service with a smile. Thank you Faran and team.",2019-08-01,PreCovid,0
,5.0,True,Positive,Best hotel Its A pleasure staying in Grand Mercure Roxy. So convenient. Friendly and helpful staff. Best is the staff remembers their customers. Easy to move around. Public transportation is available. Has free shuttle to the airport.,2019-06-01,PreCovid,0
,5.0,True,Positive,"Service service service and more We arrived just before 6 am following what I would say was a horrendous flight. Venus welcomed us with a smile, and ensured that we felt like VIP’s. We are currently sitting waiting for the lounge to open as we have lounge access, and do not need to go back out in these early hours. I certainly hope that the management realise what an asset she is as this is my first experience of Singapore and no matter what comes, she is both an ambassador for the hotel and her country. Thank you.",2019-08-01,PreCovid,0
,4.0,True,Positive,Wonderful service Our family (including 3 month old baby!) recently accompanied my husband to Singapore for work. We stayed for a week and found all the staff really kind and helpful. From the cleaner on level 9 to the doorman who helped us when we didn't have cash for a taxi. Special mention to Judy at front desk who was efficient and lovely. Good service makes such a difference when travelling with a baby. I'd give it 5 stars if it weren't for construction across the road and no MRT yet. Definitely recommended.,2019-07-01,PreCovid,0
,5.0,True,Positive,"Another Excellent Stay We just had another excellent stay at the Grand Mercure Roxy Singapore.  The Executive floor worked very well for us once more, with the light evening meal in the lounge there perfect for a one-might stopover, when we mainly wanted to sleep.  The early check-in was also very useful.  We shall return; highly recommended.",2019-07-01,PreCovid,0
,5.0,True,Positive,"Fabulous stay Had a very pleasurable stay whilst I was here! After a long flight from the UK, it was a quick and speedy check in process and got straight to my room and could relax as soon as I entered! Food was up to standard and they had the chef station where they could make food for you!   A very nice stay and will be staying here again soon.",2018-10-01,PreCovid,0
,5.0,True,Positive,"GekkelboomT We have enjoyed our stay very much. The staff were efficient and very friendly especially the Coffee Lounge on the top floor. Great service and relaxation area with lovely views out to the sea. We caught the bus to go into the city centre, Orchard Road and beyond. An excellent location to travel from. Rooms were clean and very comfortable. Highly recommend this hotel to friends and aquaintances.",2019-04-01,PreCovid,0
,5.0,True,Positive,"Memorable staycay. I planned a surprised staycay for my boyfriend's birthday here. The staffs were very polite and professional.Everything was done smoothly and quickly.From checking in to check out,within minutes everything is done. The room was spacious and bed was very comfy. The room was decorated as per request,simple yet priceless and we were given the perfect birthday cake even though it was subjected to availability,the team really did their best to give us the most memorable birthday surprise ever. Thank you team for making the birthday surprise plan happen! Couldn't have done it without your help! Cheers!  p.s: Special thanks to Mr Ramlan too,for helping us out with our vehicle and making it hassle free for us. Thank you! ",2019-07-01,PreCovid,1
,4.0,True,Positive,"A Very Good Hotel to stay The services provide by the hotel are all to the point. The location of the hotel are fine. Although it is not at city center, bus stop outside the hotel provides good and fast link to city center. Shuttle bus to airport is also a plus and attractive point to choose the hotel instead of city center ones",2019-07-01,PreCovid,0
,4.0,True,Positive,Can't go wrong Terrific hotel. Very close to public transport. Bus service across the road. Hotel provides daily shuttle service to MRT. Taxi service at the door. Quality food and beverage outlets surround the Hotel. Cab't go wrong.,2019-07-01,PreCovid,0
,4.0,True,Positive,"Business stay - July 2019 Good experience had - reasonable 4 star property, well located and convenient to amenities, clean rooms which are well serviced, somewhat bland decor, good/fast WiFi, friendly staff, comfy bed, generally recommend if need to stay out of CBD.",2019-07-01,PreCovid,0
,5.0,True,Positive,Appreciation of customer service at Grand Mercure Roxy Square Singapore My husband and I spent a week at this lovely hotel. From the arrival to departure time we received the most courteous and efficient customer service from the front desk. The staff were always ready to assist with our enquiries   We would like to particularly mention Joyce and Alan who took the time to explain queries about bus routes and transport availability around our location.    The facilities and accommodation were excellent and cleaning service left nothing to be desired.  We would definitely return to this hotel should we visit Singapore again and we highly recommend the Grand Mercure Roxy for a comfortable stay.  Peter &  Gertrude Adams Sydney - Australia.,2019-07-01,PreCovid,0
