travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
,4.0,True,Positive,"Pleasant Hotel The hotel is located at a quiet corner of Little India. The exterior of the place looks kinda rundown. The room has an 'olden-days' feel to it. Overall Clean and tidy. The TV quality were bad and the channels were dull. Customer Service are not awesome. The counter staffs appeared to be more interested in chatting with each others than attending to our check-in registration. The Bellboys, however, did a wonderful job greeting us at the door with smile and helping us with our bags. They definitely made our stay a more pleasant one.",2017-12-01,PreCovid,0
,5.0,True,Positive,Best 4star Hotel in Singapore Great stay from start to finish.No problems with another early check-in.Swift check-out. Helpful staff and knows even how to give you a good start for the day. Thanks to Mr Terence Govinden and to Rachel for a pleasant stay and room at the Albert Court. ,2018-05-01,PreCovid,0
,4.0,True,Positive,"Nice comfortable stay close to shopping This classic colonial style hotel has an excellent location, good service and it is a very comfortable place to stay and very clean. It has a basic gym and room is quite spacious compare to some others.",2018-05-01,PreCovid,0
,4.0,True,Positive,"Wonderful stay I had stayed at a nearby hotel for 3 nights while attending a conference at Lasalle College of the Arts. On my last night, I decided to check out Village Hotel Albert Court as it was highly recommended by other conference participants. I booked a superior room for one night but was pleasantly upgraded to a Club Room (highest grade of room) upon check-in as it was my first-visit. It was a rewarding and delightful experience and too short a stay in this beautiful hotel. Its proximity to Rochor MRT station (3-min walk) and Bencoolen Street with numerous restaurants and shops makes it very convenient. I will certainly return for a longer stay in the near future.",2018-05-01,PreCovid,0
,5.0,True,Positive,Amazing stay in Singapore Fabulous staff and hotel and they upgraded us to an amazing suite due to us only being there one night. Room was really nice and clean and huge TV with movie channels and complimentary water and coffee machine too made the experience better. ,2018-05-01,PreCovid,0
,4.0,True,Positive,"Homy and Comfortable Hotel The room is clean, neat and comfortable. The bed is totally give us a sleep well. Facilities and amenities inside the room is complete. The environment inside the hotel is homy and we like it. The staffs is polite and friendly.  The hotel is located at city area (near Little India, Bugis and Dhoby Ghaut). The nearest subway/MRT is Rochor station (downtown line blue color) and about three minutes walking distance.   Some of wall paint (corner sides and ceiling inside bathroom) is start to peel off inside the room as this hotel was built in 1990s and renovated in 2000s.   Thank you for the complimentary room upgrade, baby cot, and extension late check out hour :) ",2018-05-01,PreCovid,1
,5.0,True,Positive,"Efficient but friendly Comfortable room. A good variety of fresh food in the breakfast buffet, and a well-appointed gym. I appreciated the sound of running water outside the room (ground floor). The staff were all very helpful and courteous. ",2018-05-01,PreCovid,0
,5.0,True,Positive,Outstanding location and excellent service ! We stayed at Village Hotel Albert Court for 9 days and loved it. We had a wonderful and memorable stay there. The location is simply superb. Just two minute walk to Little India with all the best restaurants. Our favourites being Anand Bhavan and Woodlands also Komala Vilas. We took the room only package and did not have any food at the hotel at all. Room size is a bit small but every where in Singapore room sizes are smaller .Our rooms were very clean and well maintained and  the housekeeping staff were simply excellent and any requests were met in a flash. Special thanks to them for taking care of us so very well. TV channels were pretty limited so barely could watch anything. We got taxis almost everyday easily from Little India. Check in and check out were smooth. Almost,2017-06-01,PreCovid,0
,3.0,True,Neutral,"Good location, but facilities can be much better. Club rooms are bad than the normal rooms. If the rooms are kept clean, then more people who travel on business trips can stay. Club rooms on the 2 floor building requires a serious cleaning and the room space is smaller than the normal rooms too.",2018-05-01,PreCovid,0
,5.0,True,Positive,"Family vacation The hotel staff were very courteous, rooms were very neat, clean and spacious....had a warm welcome with chocolates on the occasion of mother s day Breakfast spread was very nice, good to see south Indian menu too in the spread.",2018-05-01,PreCovid,0
,4.0,True,Positive,"Dainty but perfect I enjoyed my trip here. The room was perfect, probably a little more channels on the telly would be great. The service was alright I suppose, they didnt look to happy serving the guests. But overall, i enjoyed my stay, wished I could have stayed longer.",2018-05-01,PreCovid,1
,5.0,True,Positive,"Good Environment and Service! This hotel are so amazing. We absolutely loved our short trip to stay here! The room are clean and cosy. The check-in was abit slow but the staff are great, friendly and professional. They were brilliant and attentive to the smallest detail. Especially a lady call Rachel, she will step out the hotel and show us the direction of nearest MRT station.  Highly recommended..",2018-03-01,PreCovid,0
,5.0,True,Positive,"Excellent Restaurant Staff and Hotel Room Great Buffet Breakfast with Great Services by the Staff , Especially Mr. Rana and Mr. Bhola. Both are wonderful guys and very hardworking and full of customer service skills. Buffet has Mix of Indian breakfast and continental english breakfast as well. Just 1 Minute walking distance from Little India . Rooms are good and big as well. Reception Staff Mr. Jai is also nice. But One another Guy is very rude and high headed person. He does not know how to behave with the people.",2018-05-01,PreCovid,0
,4.0,True,Positive,"So Many Smiles! We stayed four nights in this hotel in May 2018.  The first thing that impressed us was no matter what time of the day or night we had an interaction with the staff, they were always smiling and very helpful. We had breakfast in the dining room each morning and although it was a little cramped getting around the buffet with other people there, the breakfast was adequate and had a four star plus with a chef on duty to individually cook eggs in any way for guests.   We were happy with the size of our room. It was always made up when we returned from shopping or tours. There were no brochures of any kind in it nor any information on the hotel's services. I was a little perplexed at this as it was most unusual in hotels of this standard.   We asked at reception one morning about",2018-05-01,PreCovid,0
,5.0,True,Positive,"Weekend Staycation Stayed over at this quaint little hotel at Albert court over the weekends with my fiance to celebrate our engagement and her birthday in advance. Staff was warm and welcoming and the room was cosy. Loved the vintage colonial style design of the rooms.   Lots of amenities nearby with bugis street just round the corner. Food and entertainment were widely available.   Special mention to Ian, the staff who checked us out the following day. He ws polite and friendly. He even got a technician up to check on our rooms when we mentioned to him that the Aircon was a little warm even though we were going to check out in 2 hours time. Really good service.",2018-04-01,PreCovid,0
,5.0,True,Positive,Memorable stay I stayed here for 4 days.  The service was exceptional at the restaurant. I used to sit in the cafeteria and observed that the staff was very cooperative and helpful even though the restaurant was fully packed. Especially Mr. Rana and Mr. Bhola were doing amazing job. In spite of so much rush both were personally attending to each guest tirelessly and with ever smiling face. Such staff is an asset to any Hospitality industry. Not to forget that the food was very tasty and menu was changing everyday. Even the 2 waitresses were also doing very good job.,2018-05-01,PreCovid,0
,5.0,True,Positive,Singapore Singapore.....nice country Specially for Kids. Village Hotel Albert court location is very near buy from Little India. Hotel staff is very friendly and helpful. We stayed for 7 nights overall had a good experience.,2018-04-01,PreCovid,0
,3.0,True,Neutral,Room sizes of the hotel I was supposed to provide family room as I paid the bill for it. However its the same size of double room with extra bed. They were trying to debate that this is the room i hired with 60% more fare. ???,2018-05-01,PreCovid,0
,4.0,True,Positive,"Village Hotel Albert Court Our stay at the hotel was pleasant. The hotel's location is great, close to the MRT Station, Tour Bus Stop & Food Stores. The staff was helpful and polite. The breakfast was good and the rooms were neat. I would definitely stay at this hotel again when I visit Singapore again.",2018-04-01,PreCovid,0
,4.0,True,Positive,Great location This hotel was in a Fab location and had great amenities in the room. Room was clean and decent size. Overlooked the bar next door which is noisy at night so if you want a good nights sleep it would be better the other side of the hotel and maybe higher up. Overall a decent hotel right next to little India ,2018-04-01,PreCovid,0
,5.0,True,Positive,"Very Helpful Staff Stayed for one night on the way to Oz. Nice hotel in a good location.  Staff could not have been more helpful, freed up a room to allow us to have a shower to freshen up prior to a late flight, much appreciated.",2018-05-01,PreCovid,0
,5.0,True,Positive,Hotel Amazing hotel rooms esp on 3rd flr view of city frm room.good breakfast .friendly and warm rooms very cosy.not to take bookings on 2nd flr as rooms not good .Sheesh mahal on albert court pavement good option to eat.,2018-05-01,PreCovid,0
,4.0,True,Positive,"Village hotel Albert street There is a certain smell of wetness near and in our room..... though the overall experience is good.  Nice & neat room, with good service and friendly staff. Brrakfast closes at 10:30am wh8ch for some tourists is too early 🙈",2018-05-01,PreCovid,0
,2.0,True,Negative,"Mistake  This month is my birthday as well as Mother’s day and I decided to book 3 rooms for myself and my family. Because this month is my birthday, I had a promotion where I could book a deluxe room and get a free upgrade. Furthermore I had a last minute offer (30% off) I was even more decided to proceed with my booking because club rooms offer early check in at 10am OR late check out at 4pm (see my photo)   One of my guests arrived on time and checked in to his room. For myself and other family members occupying 2 rooms , we spent the day at the Singapore Zoo and arrived at 7pm. Surprisingly after a long tiring day, and standing at the reception counter for around 5-7 mins, the staff which I will not name, told me only 1 club room was available and the other would take another 30",2018-05-01,PreCovid,0
,2.0,True,Negative,"Reached with very high expectations but all waste due to staff attitude... Reached with very high expectations and booked club room to accommodate family of 4 paying with 3 rooms with little extra cost, but all waste….. First of all check-in time for club rooms were confirmed early check-in by 10:00am, also informed to reservation team to make available atleast one room at 7:00am we were 3 families travelling. Reached at 7am, front desk staff even not aware that club rooms can have early check-in facility by 10am, spent some time to explain and walk-thru their own website. Finally they agreed but we got first room by 10:30am and rest all after 11:30am. Booked club rooms for early check-in and wasted all my emails to reservation team. Secondly, front desk, door and bar staff; everyone was doing just duty without any politeness even been in hospitality",2018-04-01,PreCovid,0
,4.0,True,Positive,"Good Indian breakfast, small corner rooms Positives 1. Good Indian variety food in breakfast in hotel. Good location in case want to enjoy Indian restaurants in Little India. The one in campus of hotel Sheesh Mahal is good as well. 3. Nice Reception staff, clean and neat hotel. 4. Location is good closer to MRT. With Grabtaxi one can use cab , better for some locations which are nearby.  Negatives 1. Avoid overpaying for rooms, since there are good chances you will be allotted corner rooms. The corner rooms are odd shape, very small can't even walk around as no place for storing luggage. We booked three rooms out of that one was this small corner room. This is despite booking rooms on their own Far East Hospitality website. I requested for change but rooms were not available. Out of three, the other 2 rooms we got were",2018-05-01,PreCovid,0
,5.0,True,Positive,"Stasfied stay at the hotel A big applaud to the gesture received by the reception staff throughout the stay and would like to mention one name here - Kelvin Ooi. Excellent job doing brother, keep up the spirit. Must visit place",2017-11-01,PreCovid,0
,4.0,True,Positive,"Very good hotel near central territory Stayed there several times during business trips. I would highly recommend as effective services provided at all times. Could increase standards of general cleanliness as due to it's famous reputation it is mostly crowded. Hotel though accommodates quiet rooms as well, for us who sleep is utmost required in between business related days.",2018-04-01,PreCovid,0
,3.0,True,Neutral,"Short stay Although our room was clean and the bed and pillows comfortable that was really the only plus point.  The hotel looked tired and we have received better service else where.  Arriving after a long flight from UK we had to wait for our room as we were early but there were no facilities to have a drink as the bar and restaurant were closed.  We walked to a local shop and bought water and snack for lunch.  The hotel is close to the underground and so that was convenient to explore Singapore, which is an amazing country and so clean and sparkling.",2018-04-01,PreCovid,0
,4.0,True,Positive,O'Connor opinion satisfied with service and with staff members. Will stay again at this hotel. Location is ideal for my purposes.  Rear rooms are peaceful and quiet. Rooms overlooking Albert Court tend to be noisy due to patrons of restaurants there.,2018-04-01,PreCovid,0
,5.0,True,Positive,"Nice hotel near Little India with professional staff and great ambience This hotel is a located opposite Little India area (so it has dual advantages - it is not in the busy and noisy Little India area but at the same time it is road across if anyone wants to experience the vibrant streets of Little India). It is about 20 minutes from Changi Airport by taxi (20 to 22 SGD). It is between 2 MRT stations (Rochor and Little India). All front desk staff were very polite, helpful and professional. They also guided us by explaining us the tourist map and suggesting good malls, directions etc. The check in and check out was very swift. Did not have breakfast here but there are many nearby restaurants. For Indian travellers, there is a north Indian restaurant just opposite the hotel (Shish Mahal) and a south Indian restaurant (Ananda Bhavan) across the road.",2018-04-01,PreCovid,0
,5.0,True,Positive,"Pleasant stay Enjoyed staying here staff was very helpful and cooperative enjoyed the trip, will definitely recommend this hotel to my friends te location is nice all major attractions are within 15 to 20 min of drive",2018-04-01,PreCovid,0
,5.0,True,Positive,"Long weekend in Singapore We enjoyed a great weekend staying at the Village Hotel in Albert Court. The room was clean and comfortable, and the food and facilities were excellent. And the staff were friendly and helpful. Great location..!",2018-04-01,PreCovid,0
,4.0,True,Positive,"3mins from MRT Very close to MRT Rochort station, within walking distance to bugs street. Close to restaurants and shopping area by walk in 10mins. Room is spacious and clean. It's value for money. Recommend to stay.",2018-04-01,PreCovid,0
,5.0,True,Positive,"Excellent The room was spacious for me and my family, stayed in the family room at level two and surprisingly the room is quiet even though we are near the roadside, the location is good, the service is good, Far East Hospitality never failed me. Will come back to stay here maybe during thaipusam festival.",2018-04-01,PreCovid,0
,5.0,True,Positive,best barman in singapore we stayed in this hotel and had a ball...friendly...helpful...and went out of their way to help a couple of lost Aussies...the barman..oh my god THE BARMAN...he was the highlight when we returned every night after exploring ...he is great and had us laughing at his selfie impersonations..what an asset to the hotel and to himself...you my friend made our day...my partner has a photo off you on her phone and when we look at it we just look at each other and nearly have tears in our eyes...then we do an impersonation of you doing an impersonation of someone taking a selfie....great time and a great memory...thankyou so much,2018-04-01,PreCovid,0
,3.0,True,Neutral,"So So Stay I used to live in Singapore and love the place. I had stayed at a ""Far East Hospitality Hotel"" before in Singapore and it had been very nice and fairly upmarket.   I was in Singapore for a social function and chose this hotel for it's location to the event and because it was a ""Far East Hospitality Hotel"" based on previous experience.   The outside appearance of the hotel is very quaint and interesting. The location is convenient to the MRT, buses, shops, art galleries, restaurants etc. Staff are very friendly and helpful.   I arrived on an early flight and had advised that I would like to check in early if possible. Upon arrival, however, this wasn't possible so I checked out some old haunts and then went back to the hotel around 1.30pm hoping the room would be ready so I could",2018-04-01,PreCovid,0
,5.0,True,Positive,Review The Staff was particularly polite and helpful. Kevin was guiding me to the handy phone which was very useful when travelling abroad. The hotel was clean and well maintained. The location was also ideal and convieneint. Will most definitely revisit this place again.,2018-04-01,PreCovid,0
,4.0,True,Positive,"Excellent end of holiday stop over from Indo China We stayed here at the end of a fortnight's tour of Vietnam, Laos and Cambodia and spent three nights at this hotel. Excellent, clean rooms, very friendly staff, everything in good working order. Unfortunately we didn't have time to use the whirlpools but they certainly looked very inviting. Very good breakfast with plenty of choice.  Good location, walking distance of Little India and Bugis Street. For the more adventurous, also within walking distance, about 20 minutes, of Raffles and another 20 minutes walk to the Singapore Flyer and Marina Bay. Would we stop here again? Definitely but we would probably upgrade to Club. Thanks to everyone at the hotel for an enjoyable stay.",2018-04-01,PreCovid,0
,4.0,True,Positive,"Pre cruise stay Friendly service with welcoming staff. Amenities in hotel room very good, Close to Little India with access to Hop on Hop off bus and the underground. Amenities in very clean room very good. We were upgraded to a room in the annexe which was very pleasant with it's own breakfast/lounge area in an inner courtyard setting which was very pleasant",2018-03-01,PreCovid,0
,5.0,True,Positive,"an excellent stay with a great hospitality. I did mentioned last December that I will book this hotel for my next visit to SINGAPORE & true enough, it does not disappoint, in fact, it was beyond my expectation. the room which I got this time was bigger than I expected. the room are much more spacious, the facilities are mostly available. the air-condition was good, preset to 22C. the staff are friendly & able to assist. even the house keeping staff acknowledge my presence by saying ""hello"" which makes my stay even more pleasant this time. the only down side is my stay which comes with breakfast but it cost about SGD 17.00 per day, a bit expensive which I politely decline as you can seek good local food outside the hotel with a great convenience of public transport & a minimal fuss. no doubt, this hotel has to be my first",2018-04-01,PreCovid,0
,5.0,True,Positive,"Excellent Excellent hotel. Great service, beautiful rooms and great location. It is a good springboard to see Little India and Kampong Glam. Staff was extremely helpful in multiple cases. I only have good words to say.",2018-04-01,PreCovid,0
,4.0,True,Positive,"An excellent stay in this colonial hotel We stayed 4 nights in a Club Room at this lovely Colonial Hotel. Great position, near Little India and the MRT so you can get about the whole of Singapore with ease. The benefits of a Club Room were wonderful including a mobile phone for use here during our stay with constant WiFi so we could use Google maps whenever we were lost. We were also able to make calls to the UK free of charge on it!! Plus 2 bits of laundry every day, very handy when it’s so hot! Also free drinks every evening from 6-8pm. One of the big pluses for us was the wonderful Josephine and Vishal who looked after us extremely well every morning at breakfast. Josephine was so helpful giving us lots of useful information on how to get to various places as well as being such a friendly and kind person. She is a",2018-04-01,PreCovid,0
,5.0,True,Positive,"Big, clean and nice room Stayed here for only one night, but wish I had more time. An amazing stay with friendly staff and a beautiful and clean room. If you want to have a comfortable bed, a clean and very nice room I really recommend this hotel. ",2018-04-01,PreCovid,0
,5.0,True,Positive,"Good staff to have The front desk staff name Jason has been incredibly nice and helpful, Hotel was very clean as well as the room. Though we didn't spend too much time in the hotel, other than sleeping but it left a great impression on us! counter and bathroom were all regularly cleaned during our stay. Once again thank you Jason will definely come back to stay again at village hotel Albert court. 👍👍👍 this for u Jason once again...",2018-04-01,PreCovid,1
,4.0,True,Positive,"Giuliano Good Location and staff very Friendly  Just the wi fi is not very good, I think because there are a lot of room and people.  the room is not very quiet but jacuzzi and Gym is very good even if small. Thanks",2018-04-01,PreCovid,0
,4.0,True,Positive,"A decent hotel at a great location Although named ""Village"", the hotel does not have facilities less than that of a modern city stay. It has all the facilities which are required to cater to a common mans needs, maybe even more than that which included the gym, jacuzzi pool, bath tub to name a few. The staff is also very co-operative and helpful, ready to help you with whatever help you need - be it with serving food, guiding you with information or storing your luggage prior to check-in hours and after check-out hours. Rooms are good enough for a comfortable stay - ambient lighting and cooling. The breakfast has a good array of vegetarian dishes as well. The hotel is located close to various MRT stations which is a plus incase you plan to explore on your own. The well-known street ""Little India"" is just a few",2018-04-01,PreCovid,0
,4.0,True,Positive,No regrets Stayed for three nights.  Arrived very early and were made welcome with a cup of tea/coffee until our room was ready.  The room was clean and quite spacious.  We did not have breakfast as we were out and about early every day and preferred to have breakfast on the move.  The staff were very helpful and accommodating.  The hotel is about 20/30 walk to main shops/attractions but great local eateries close by.,2018-04-01,PreCovid,0
,4.0,True,Positive,"Excellent hotel Excellent clean and tidy hotel. Great facilities provided and staff very knowledgeable about where to eat, shop etc.  Great air-con, as very hot when we visited, was great to have a cool room to return to and sleep in. ",2018-03-01,PreCovid,0
,4.0,True,Positive,"Professional and accommodating staff - Ms Jona Location is very strategic. Near to mrt stations, bus stop, food stalls. check-in was a breeze, we were accommodate by a lady staff named Jona. She was very professional, informative, and always with a smile which is a plus factor for a hotelier. Also to mention Mr Steven for his generosity. Definitely we will come back to stay at this hotel.",2018-04-01,PreCovid,0
,5.0,True,Positive,Awesome hotel This hotel far exceeded my expectation. Was looking for a budget hotel that was also comfortable for me to stay with my 5yr old daughter. At SDG$115 I booked the hotel vide TripAdvisor (ultimately through bookings dot. Com).   The location was convenient and facilities at the hotel were fantastic. It also has a coffee machine and a cell phone if you have not brought yours. Most of all the staffs were very very friendly and accommodative. I checked in very early but room wasn’t ready so the staff took my stuffs in that gave me time to go sightseeing. And I was also flight out very late and didn’t make sense to book hotel so I checked out but the staffs stored my luggage for almost 8hrs.   I thank the staff and management for the wonderful time. I wish you a great success.   PS.,2018-04-01,PreCovid,0
,4.0,True,Positive,"Stopover in Singapore  This is a nice hotel in a good location.  We stayed in a family room which was very comfortable and very clean.  It was not very big but was spacious enough for three of us.   There was a queen  sized bed and a single bed.  The room was equipped with hair dryer, personal safe, TV with a few channels and good Wifi on multi devices.  Toiletries are provided in the bathroom along with shower caps, toothbrushes and mini toothpaste.  The shower is located within the full sized bath.  The hotel is a little bit out of the centre of the city (Harbour area) but is very easily accessed via the very efficient MRT & public transport system.  The MRT station Rocher  (Downtown line) is a very short walk (couple of minutes) from the hotel and the station of Bugis (which is an interchange with ",2018-04-01,PreCovid,0
,5.0,True,Positive,"Experience in Village Hotel The journey with Village Albert Court was most memorable and amazing experience, I was staying almost 30 days and I didn't even make a complaint because the service they provided was best. the staff especial Ms Zariah who is take care of room services was excellent her service and attitude was good she is very polite and my room is always clean. overall this was my best experience ever so far outside my country, thank you Albert Court thank you Ms Zariah and other staff's. good job and keep continuing.",2018-04-01,PreCovid,0
,4.0,True,Positive,"Very nice ambiance...highly recommended! Helpful, friendly and kind staff and sufficient cleanliness...a nice cosy hotel The air conditioning  created inconvenience to sleep well as it could not be controlled and set to a convenient temperature. The hotel has a verynice and different style...food and drinks are available in the restaurants just downstairs outside. The hotel location is good...near to bugis+ shopping mall. The concierge was very helpful for taxis.",2018-04-01,PreCovid,0
,3.0,True,Neutral,Basic accomodation. Beds were hard and uncomfortable. Room was clean but bathroom needed a little TLC. Bathroom looked old and run down.  Breakfast was terrible. Staff were unfriendly at the restaurant.  Location is close to Little India. Easy walk to shopping and markets. Close to train station. ,2018-04-01,PreCovid,0
,4.0,True,Positive,"COMFORTABLE BED & PILLOW! Highly recommended place to stay in Singapore, this hotel is within easy walking distance to Bugis, Arab Street and Little India. A quiet area. The room is spacious and clean. They have good and comfortable bed and pillow. The staffs were very nice and helpful.",2018-04-01,PreCovid,0
,5.0,True,Positive,"Excellent place to stay in Little India We very much enjoyed our two-night stay at Albert Court.  It is very well situated, close to Rochor MRT and some excellent, good, cheap places to eat in Little India.  The room was very comfortable and we enjoyed breakfast each morning.",2018-04-01,PreCovid,0
,4.0,True,Positive,Good experience First stay in this hotel. Liked the location. Pillows and bed are comfortable. Bath water temperature not very consistent. Danced cha cha during bath to avoid the cold water. Overall happy with the stay.  Will come back again if the price is right 😊,2018-03-01,PreCovid,1
,4.0,True,Positive,"Well-Situated Reasonably-priced Hotel My wife chose this hotel because it was not as expensive as the hotels in the more central area and because of its relatively quick access to the underground system. It sits on the edge of the inner ring road and is a hop, step and a jump from Little India with its bustle and bazaars. It is almost equidistant from Rochor and Little India underground stations which are on different lines. THree stops and you're bang in the middle of things. Our check-in was efficiently and pleasantly handled and a porter took our bags up to our room, located across the close in a separate building (but joined by an overhead canopy) The road is not a through road and so there is little traffic noise and the short pedestrian part is fringed by a good range of bars and restaurants. We upgraded to a",2018-03-01,PreCovid,0
,4.0,True,Positive,Good location The hotel meets expectation. We book this hotel as they have rooms with ceiling fans. It is very rare nowadays to find hotels with both Aircon and fans. The jacuzzi is also a very welcoming facility and we enjoy it to the max.,2018-03-01,PreCovid,1
,4.0,True,Positive,"Very pleasant stay Ideal location, staff friendly, very comfortable hotel. Clean, laundry service excellent .we very much enjoyed our stay at th hotel, but do feel the loud music at Albert court was unnecessary. Leo's restaurant is now hidden behind boarding, as a long serving restaurant he should be clear to see.",2018-02-01,PreCovid,0
,4.0,True,Positive,Nice location  Very good location. Close to little india mrt. Breakfast is average. But at least there is one Indian dish everyday. Staff is very friendly. JASON helped us get a bigger room as was very helpful. Food is not so good as mostly it is non veg food. But across the the hotel you have very good Indian restaurant. The ambiance out side the hotel is beautiful you can freely walk outside the hotel. Rooms are old fashioned. But only plus point is location.,2018-02-01,PreCovid,0
,5.0,True,Positive,"Very good service and location I have stayed at this hotel before and will again. It’s a little expensive for my modest income but a treat to myself and good value for money. I really like having a gym just to do some exercise after a lot of eating and a busy holiday in New Zealand visiting my family. it’s a great stopover place, or for longer, to stay and wind down, feel looked after, sleep in and watch a little telly, take my time to get up, and really good location to walk into central Singapore by the bay/sea or into Little India which is very close or everywhere else in Singapore in fact via the metro and buses. ",2018-03-01,PreCovid,0
,5.0,True,Positive,"Club Room - Village Albert Court Recommend paying the extra to stay in Club. Rooms are opposite the main hotel, away from the busy lobby and breakfast service. Much more intimate feel. Service from all staff was friendly and attentive, especially the hotel manager Rachel. Breakfast is served separately in club, just outside the bedrooms. Nothing special but enough to get you started for the day. Coffee machine in lounge and room is handy! Better location than appears on map - nice easy stroll down to Bugis Street and Rochor MRT two mins walk.",2018-03-01,PreCovid,0
,3.0,True,Neutral,Stay at Village hotel albert court Overall nice. costly for the facilities available. Breakfast should have more varities. Bathroom and toilet shall be separate. Towels need to be provided based on the number of persons staying without asking at the reception. ,2018-03-01,PreCovid,0
,4.0,True,Positive,A surprise! Great place to stay in Singapore. It is at the end of a court which has a number of restaurants and bars surrounding the court. It is only 5 minute walk to rail system and 10 minute walk to be in Little India.,2018-03-01,PreCovid,0
,5.0,True,Positive,Lovely hotel and excellent location This hotel is set out like a village and felt like one it was nice a peaceful with clean and spacious rooms rooms were cleaned everyday with fresh towels and bedding. All staff were very friendly and helpful. Breakfast was delicious lots to choose from we had dinner one night here they had a 3 course deal on which was very cheap and worth it tasty food and would come back again. We went out every day visiting the city. Would highly recommend this hotel close to India street and the mrt and bus station. Singapore has lots to offer an amazing city! ,2017-10-01,PreCovid,0
,5.0,True,Positive,"An excellent hotel for a very reasonable price The hotel staff are friendly and efficient. The rooms are a great size and are comfortable, clean and quiet. The location (near to Rochor and Little India MRT stations, and several shopping centres and food courts) is excellent. The hotel provides fast, free wifi and access to the PressReader app which allows full access to hundreds of daily newspapers from all around the world. Combined with the excellent breakfast, the price and value is very impressive.",2018-02-01,PreCovid,0
,4.0,True,Positive,Ok The rooms are too small. They do serve indian breakfast but for vegetarian it’s too limited. It’s a small hotel but the location is good. The staff is good. They have shops down and a very good traveller shop down,2017-06-01,PreCovid,0
business,4.0,True,Positive,Good stay Actually was moved to this hotel from originally Village Bugis since they were overbooked. Rooms were very good. Had free wifi. Also provided a handy that allowed free internet and free calling. Very close to Bugis street. Decent breakfast. Not a big menu but is sufficient for a decent meal.,2018-03-01,PreCovid,0
solo,5.0,True,Positive,Jerry Wonder why this hotel was not made known to me earlier. Loved the design the staff and the area. Really clean and comfortable. Would recommend it anytime. The prices are good as well. Easy getting in and out.,2018-02-01,PreCovid,0
family,5.0,True,Positive,"Loved our stay at Village Hotel Albert Court Singapore 5 stars to this hotel - great service, great rooms, very safe, quiet rooms, amazing staff and close to everything! 5 min walk to famous Bugis street for serious shopping, 5 min walk to food stalls like you cant imagine, 5 min walk to markets that will blow your mind. we wouldnt stay anywhere else in singapore.",2018-03-01,PreCovid,0
friends,5.0,True,Positive,"Good stay Enjoyed my stay at the hotel. Staffs were attentive and helpful.  Room size is comfortable and well kept. Good location, near train station. Near Bugis area with many good options. Will come back to stay there again.",2018-02-01,PreCovid,1
business,4.0,True,Positive,"Good Trip Stayed here before and would be happy to stay here again.  Got a complimentary upgrade which was great !  There was a bit on ongoing renovation, but nothing that was too disturbing.  The colonial architecture was lovely and Bugis is an easy place to walk around with lots of eateries.  Chijmes was nice to visit for a meal.",2018-03-01,PreCovid,0
business,3.0,True,Neutral,Stay at Village Alber Court Mar'18 It is an average property. Access card issues faced frequently. As per customer support team customers are not using it correctly where as the machine is not functioning correctly. It can be much better.,2018-03-01,PreCovid,0
couple,3.0,True,Neutral,"Unpleasant experience When arriving at the hotel I requested a late check out (6pm)on our day of departure, was persuaded to upgrade room for 175 dollars,which included breakfast.nice room but when we returned in the afternoon for a rest we found roof repairs in progress right above our room, drills, hammer and falling masonry, which forced us to evacuate the room at 3.45 pm instead of the 6pm we intended.complained to reception but was told “they would check it out” and they would leave report in our room, which was not forthcoming, didn’t need to check it out really as it could be heard from reception, it was just as noisy the next afternoon as we prepared to leave. Sorry to say this was one of our most unpleasant stays in Singapore and the reception staff really just ignored us, had we been staying longer I would have definitely spoken to the manager, there is one thing for certain, I will not be recommending this hotel to any of my friends",2018-03-01,PreCovid,0
solo,4.0,True,Positive,"Great location My friend reserved this for me by the location.  It's close to the Rochor station and walking distance to everything.  The only thing is that the non-slip bathtub mat looks really old stained, and the shower curtain smells.  I really suggest to wash these regularly.",2018-03-01,PreCovid,0
family,5.0,True,Positive,Singapore hotel  Nice and big hotel in the middle of the city. As the MRT station and buses for different tourist spots were available right outside from the hotel. This hotel is situated in Albert road and Indian restaurants are not too far away from the hotel. The staffs are really good. The ambiance and rooms are very clean. We thoroughly enjoyed our stay here,2018-03-01,PreCovid,0
,4.0,True,Positive,"Good location The hotel is located right next to the Rochor MRT station, so it is convenient and it's only a short walk from the hotel to the famed Orchard Rd. Breakfast, though, is quite disappointing as there are not that many to choose from, especially the Asian dishes.",2018-03-01,PreCovid,0
,4.0,True,Positive,"Centrally situated Stayed at the Private club, which was opposite the main hotel Centrally situated, and few roads away from Little India  Staff was friendly and check in-out was very quick, staff also assisted with calling a Cab to the Airport  and Cab arrived in 2 minutes :-)  Dont book Private Club rooms near the restaurants, its very noisy and wont be able to sleep.  Overall Lovely Hotel",2018-03-01,PreCovid,0
,5.0,True,Positive,"good central hotel nice hotel centrally placed for our needs. Very helpful staff, friendly. good choice of food. Rooms were clean and comfortable. close to all amenities and transport links were good. would stay here again.",2018-02-01,PreCovid,0
,5.0,True,Positive,The best central hotel We stay in this hotel every time we visit Singapore 🇸🇬. It is within easy reach of the major attractions and activities and is just superb.  The Club Rooms are excellent and the staff and service exemplary.  This is an excellent hotel and ideally located.,2018-03-01,PreCovid,0
