travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
,,False,,"Nice location, friendly staff but very rundown hotel Very friendly and helpful front desk staff and cleaners, always willing to help and go the extra mile. Hotel is located right beside the hawker centre and the beach and civil servant club is right in front, no lack of good food and activities.  However, hotel is poorly maintained. The glass windows throughout the entire place is so dirty that its brownish. Paint was peeling in some parts of my room. I stayed on the 7th floor and could hear engine noises throughout the night. Walls are thin, could hear my inconsiderate neighbour opening and slamming the door all the time with their loud tv. Beds were hard and springy.  Check out took a good 45 mins queue as the hotel looks seriously under staffed. On a saturday morning there was only one person at the front desk, and at least 8",2019-12-01,PreCovid,0
,,False,,Good Vacinity The hotel was situated well within food paradise. But the cleanliness of the rooms upon check in can be better improved. The Guest Service Officer was kind enough to make a fast check in for us. There is also a fuss free express check out for us,2019-12-01,PreCovid,0
,,False,,"Terrible experience Bad experience, parking system problem , staff Unfriendly , and room terrible dirty .  This hotel didn’t do proper maintenance. We book for non smoking room but given then smoking room , after request for some time then only change for us but the staff who attend us very unfriendly. Quality of service very bad. Even the manager service not good too. Very disappointed. When we parking the parking system faulty as can’t read the cash card but the staff blame our card problem .The staff request us to buy another cash card as the reason was our card faulty. Luckily another visitor car facing the same problem then only the staff open the barrier and let us go. The staff who attend us very unfriendly too. We won’t return to this hotel again . Never stay at this kind of quality hotel.",2019-12-01,PreCovid,0
,,False,,Excellent choice for quiet staycation Located near Changi Village. Good for walks along Changi coast.  Book Club level for access to Club lounge with complimentary snacks and drinks. Rooftop infinity pool is great with views of the sea.  Staff is helpful and friendly ,2019-12-01,PreCovid,1
,,False,,"Comfortable Hotel to recommend I would like to recommend this hotel as the location is ideal. Walking distance to Changi Beack Park, and lots of hawker surrounding. You no need to scare hungry in the midnight. Defintely will go back again if the price is still that low.... ",2019-12-01,PreCovid,0
,,False,,"Highly recommended Great stay, value for money and highly recommended! Bed was really comfortable, staff was very friendly and approachable and even upgraded us to a better room as it was Christmas! Thank you so much for great hospitality, will definitely come again!",2019-12-01,PreCovid,0
,,False,,"Good pricing in Singapore Cheaper in price and yet still have a very good accommodation service. Location wise is far from town, but near to Changi airport. Shuttle services provided in an hour frequency. We drove, so, no limit on distance.",2019-12-01,PreCovid,1
,,False,,"Drop in standards and service Stayed here a week for both business and holiday and have seen a drop in standards everytime we have stayed here. Room and hotel tired in need of redecorating! No more complimentary phone,same same buffet breakfast! Over charged for hotel room and still waiting on reimbursement from hotel. In future I will be looking at alternative accommodation as much better hotels for cheaper price!",2019-12-01,PreCovid,0
,,False,,"Club Room Staycation   We checked in for a weekend staycation at the club room from 27-29 December 2019. The booking was made by my friend and she had called the hotel earlier to confirm that I would be checking in on her behalf.   At the front desk, Alvin told us that no such message was received and that I could not check in. After about an hour of checking and calling, I was finally able to check in.    We stayed in 638, the room is generally clean and everything was in working order. The room has a partial seaview.    We had breakfast at the saltwater restaurant the next day and that proved to be the wrong move as there was a tour group there as well. Food was not replenished fast enough and there was a long queue for eggs. We went to the lounge to have light breakfast instead.   I would like to",2019-12-01,PreCovid,1
,,False,,"A Lovely Stay This is an older style hotel but very well maintained. Therooms are large and the facilities regarding bathroom and bedroom are excellent.
This is located close to Changi Beach Park and many food outlets.
Changi is old style Singapore and has many historic places to visit.",2019-12-01,PreCovid,0
family,,False,,Good hotel at a good price Everything was so fine. The stay the room the ambience and the location. All was perfect. Room was clean. Buffet was great at saltwater. Prices are affordable. Great view at swimming pool site. Happy with my stay.,2019-12-01,PreCovid,0
family,,False,,"Long queue - 1.15 hrs needed for check-in Have great experience before at this hotel, however my recent visit wasn't as pleasant. To start off, the check-in queue was very long, quite a number of quests were queuing to check-in to the hotel on a Saturday afternoon (took 1.15 hrs). However, there were only 2 friendly service staff on duty at the front desk. Overall, the condition of the hotel were also a little run down and more can be done on the overall outlook of the building for a 4 star hotel. The general amenities are fine where the basic are all provided which were good. Only recommended for a short stay for travelers looking for a value stay catching the early flight and for quick get-away for a day out at the Palau Ubin/ Changi beach area since there aren't much choices around.",2019-12-01,PreCovid,1
family,,False,,"Overall it was nice experience visiting and spending time at hotel, check in was super quick free of any hassle , hotet Staff was very friendly, cooperative and nice to talk with, Room was very spacious  and well maintained , bathroom and toiletries was cleaned, happy with the house keeping staff services,they were quick on providing the required things, happy with the complimentary CAB services to changi airport",2019-12-01,PreCovid,0
friends,,False,,"Excellent transit hotel Stayed overnight after a trip from London. Check in process was easy and quick, rooms comfortable with a powerful shower, just what is needed after a 14 hour trip. Ben and Stephanie looked after us both very well in the club lounge during cocktail hour and breakfast. It has an outdoor dining are too. Staff very friendly and Ben even printed out our onward flight booking passes. Pool roofside with some good walking areas on boardwalk nearby. Transit bus available but staff got us a cab for the twenty minute journey to the airport. I'll stay again.",2019-12-01,PreCovid,0
couple,,False,,"Convenient but slightly tired An excellent gateway to Pulau Ubin and Changi Village with friendly and helpful staff. However, hotel is slightly tired in certain areas. Transport from the airport is also tired and smells of smoke, but staff is friendly. Overall acceptable and good value.",2019-12-01,PreCovid,0
family,5.0,True,Positive,"Our fantastic staycation It was great to be here again! Mr Yazid and his team have indeed did a great job once again!

Though I don't see some of the familiar staff, the new staff like Benjamin in the club lounge is so friendly and accommodating. He kept asking can he do anything for us!
Special mention to the warm reception from Christine and Yusri!
As usual we have the bowling the cycling and the chicken rice vouchers but wait till you see the food at Club lounge.. they even have more food ( cup noodles, pastries, sweets,nuts) for the guest during tea time!!

My kids can't wait to say hi to the fishes but hopefully the pond can be clearer but they enjoyed feeding them with the fish food from the staff.

This weekend is a packed weekend but yet the staff still try to help us to speed up the check in!

Though they are many newer hotels in Singapore but this hotel and their staff will have a special place in my family..

If you are looking for a cheaper and cosy place with all the nice view and family fun ( beach, playground, bowling, yummy hawker food)

Oh ya and now on top of going to ubin, we also took the shuttle bus to go to airport to have fun!

Well we have lost count of the number of stay here but we definitely will be back again!",2019-12-01,PreCovid,0
,3.0,True,Neutral,"The age shows... This is the hotel my wife and I go to when we need some peace and quiet. It's really out of the way and have no distractions, but there's a great place for walking while chatting (Changi Point Coastal Walk) and the hawker centre just opposite serves lots of good and cheap food.

Unfortunately, we have stayed here many times from the time it was last renovated, which was quite some time ago, and the age shows. The first room we were given has a faulty electrical system in that the light flickered then went off when we entered the room. The problem persisted even after the electrician came to fix it, and so we asked to change room.

The room we changed had some obvious wear and tear (if you looked carefully enough) and the sliding door lock was damaged. The bathtub also had something that looked like a bloodstain that couldn't be cleaned off.

The hotel is still a good place to stay at considering its location and prices, but be prepared to close an eye to some age-related defects.",2019-11-01,PreCovid,1
family,4.0,True,Positive,"Good hotel near airport and beach, in a laid back neighborhood For locals, this hotel is great for staycays because it is in Changi, and if anything, Singaporeans all know Changi for its totally laid back feels of a ""cheap beach side town"" that consists of probably less than 20 blocks, a small bus terminal, a famous hawker center that's great for cheap seafood and supper, the small jetty with daily ferries that bring you to Pulau Ubin, where you can cycle away in nature, and the less famous and probably more relaxing Changi Beach Park where you can watch planes landing from every few minutes. This beach side town is so small, that everything described above are all within a 10-minute walking distance from this hotel. There are a few resorts that are closer to the nicer parts of this really long stretch of beach, but if you don't have a vehicle to get you to those far-flung resorts, then this hotel is probably best if you prefer to enjoy your staycay on foot.

For foreigners, this is great for you if you're looking for a budget hotel that's not dodgy, with rather good facilities to boot. The only drawback, which could also be its strength, is that it is rather far (25-minute aka S$25 taxi ride) away from downtown, but close to both the airport, the beach, and like mentioned above, nestled in this totally laid back town where you can enjoy the more local/nature activities in Singapore at local prices (not exorbitant cut-throat tourist prices in downtown).

Hotel-wise, we liked it for its clean rooms with functional design that is safe and large enough for the little ones to toddle around. It has two pools - one on the rooftop and the other on the ground floor right beside the breakfast area. The little ones liked feeding the koi fishes, and the free flow of local snacks at the lobby too. Free shuttle buses to/from the airport area available on an hourly basis, but we didn't use it since we didn't want to wait and the cab ride was less then S$10 anyway. Our only gripe was that we got a room with a disappointing, almost completely blocked view of the thick support beams of the building (see our photo)... and probably just a sliver of a glimpse of the pool. Perhaps make sure to specifically ask NOT to get this room, if that's something that will bother you.",2019-09-01,PreCovid,0
business,,False,,"Quiet place for my Captain upgrade training, near the beach and very nice beach walk It was 9 days stay for my airlines Captain upgrade training, the room is quiet and clean. In front of the hotel is the beach which has a nice beach walkway. Nearby plenty of well priced restaurants... friendly place and memorable experience",2019-12-01,PreCovid,0
,,False,,"More work needs to be done The service quality is great. Staff are friendly and warm. The things that bother me are the Wi-Fi and upkeep of the building. Wi-Fi is ridiculously unreliable. I asked to change to a new room because of this and yet, the issue still happens... I was unable to get any data during dinner time when I was still in my room (You can still log on to the Wi-Fi and be connected but the speed is almost zero). One would think SG is a country free from any internet access issue, but it still exists in this hotel. Also the upkeep of the building seems to give an old and used vibe. ",2019-12-01,PreCovid,0
,,False,,"Housekeeing !!!!!!!!!!! Such a shame the room cleaning was NOT up to standard ( last guest papers, belongs, rubbish) still in the room AFTER housekeeping had finished. However the rest of the stay was as expected. Alvin at reception wonderful as was Ben in the ""Club Lounge"".",2019-12-01,PreCovid,0
,,False,,"Fantastic service Fantastic service and Ben in the lounge i give 5 extra star :-)  Great staff, open friendly and make it extra special all the time. Lovely area close to the sea and nice areas etc .. Only 15 minuts to the airport.",2019-12-01,PreCovid,0
,,False,,"A friendly and dedicated stuff! =) The lounge included in your stay was a really fantastic. Ben, Hafiz, Lynn and Pam are tailor made for taking care of guests. Hotel rooms are clean and fresh. The location is about 20 min with taxi in mid day expect more if you arrive in rush hour. There is a free shuttle bus service going to the airport every hour between 6am until 11pm.",2019-12-01,PreCovid,0
,,False,,"Not a 4 star hotel, more perhaps 3 Check in was a disaster. It was all sorted out in the end but nobody accepted accountability.  The room’s furnishings are dated and could use and update.  The bathroom’s grout was moldy.  On the good side, the facility’s proximity to hawker centers is favorable ",2019-12-01,PreCovid,0
,,False,,"Decent for a short stay. Checked into the hotel on 6 Dec 2019 for a one night staycation offer for my family. We booked two rooms with connecting doors. Reached the hotel at 220pm, queued at the front desk for more than 30mins. Service was slow as the front desk officer was constantly distracted, phone calls, chatting with the guests and lagging computer system which seems fine on the other counter. We were ok with it as the personnel apologies for the long wait. However, I was told my rooms were not ready at 230pm but the check in time was 2pm. They proceeded to look for another connecting rooms for me. We were allocated rooms after 10mins of wait. We went into the rooms and found out that one of the room hasn't been cleaned. We went for our swim and came back 2hrs later and it was properly cleaned.  ",2019-12-01,PreCovid,1
,,False,,"Holes and cracks in sink, bath and toilet! MOULDY Room had cracks and holes in the sink,bath and toilet! Bathroom had black and pink mould, as was the shower curtain. I was upgraded to an ‘executive’ suite which was just as bad. I would NOT recommend",2019-12-01,PreCovid,0
,,False,,"Enviroment The environment is clean and tidy,staff are friendly and request for early check in was well arrange and the hotel is well located ,near to airport and with lots of food around it and convinence stores",2019-12-01,PreCovid,0
,,False,,"Great Stay Stay-cation there for 1 night. Lots of food choices & easily access to the beach. Nice beach view from top of the Hotel. Amazing location and seaside views. As it's near to the airport, views of planes flying past and I just found them so beautiful to watch as they soared past the rooftop pool!",2019-12-01,PreCovid,0
,,False,,"Ben Tan in the Club Lounge was fantastic Pretty good hotel.  Bit old  overall.  Club hotel rooms were very good.  Very quiet, clean. Club Lounge was good.  Ben Tan in the Club Lounge provided the best customer service I have ever experienced.  Rest of the staff were above average.",2019-11-01,PreCovid,0
business,,False,,Barely acceptable. Lots of criticisms.  WiFi coverage and quality was very poor in room and in the Executive Lounge. Housekeeping was asleep to issues ranging from room readiness to bathroom cleanliness.  High point was staff service in Executive zLounge.,2019-11-01,PreCovid,0
solo,,False,,"A little Jem What a breath of fresh air this hotel is. It runs a complementary shuttle bus from the airport which takes approx 15 minutes. The hotel is located next to Changi beach. I booked a club room which gives you access to the club lounge which is well worth the extra expense. You get complimentary breakfast, snacks,tea coffee, soft drinks  throughout the day and alcohol between 1800 and 2000. A huge shoutout to Bengamin,Lynn,Hafiz and Pamela who all looked after me so well. They will make you feel most welcome and cant do enough to make your stay special.  The hotel has 2 outdoor swimming pools. I found the downstairs one to be quietest. Strangely it doesnot have any sun loungers only seats around it. The infinity pool on the roof can get busy but has sun loungers. If going into town you can get the complementary bus to the airport then jump on the metro. All in all a cracking wee hotelI will be back",2019-11-01,PreCovid,0
family,,False,,"Family staycay Pros:
- Good location (nearby to lots of eateries, beach)
- Nice infinity pool
- Nice and good spread of buffet breakfast

Cons:
- Waited 1hr for the room to be ready for check-in.
- Club lounge food and beverage (tea break) was miserable",2019-11-01,PreCovid,0
friends,,False,,"Ttavel with friends Hotel located in a quiet area near the airport.  Swimming pool, good restaurant Transfer to the airport by hotel bus. In the area a lot of restaurants with good food. Staff very helpful, hotel recommendable",2019-11-01,PreCovid,0
couple,,False,,"Very good stop-over hotel Clean, friendly hotel, well situated in Changi village.  Having access to the Club Lounge is a must.  Breakfast in the restaurant on the ground floor leaves much to be desired. Good swimming pool on roof level - but needs more sun loungers.",2019-11-01,PreCovid,0
friends,,False,,"Staycation check-in and out was a breeze, and good that there is shuttle service to airport. Staff was friendly and it was pleasant staying at Village Hotel.  The facilities were great and i would consider Village Hotel again for my next staycation",2019-11-01,PreCovid,1
business,,False,,"Purchase Of Hotel Vouchers For My Company Events Whenever I need to make purchases for hotel vouchers to be given away as gifts, Changi Village Hotel will always come to mind. Service is fast and staff are super accommodating. My guests always feel welcomed at the hotel. It is set in a laid back part of Singapore where they can completely relax at. Food is yummy too :).",2019-11-01,PreCovid,0
family,,False,,"some training needed for the reception staff good location, good hotel but the check-in & check-out experience was really poor. there are staff walking around the check-in counter but they don't care to help even there was a long queue, the same situation during check-out!",2019-11-01,PreCovid,0
family,,False,,"Good!!! was here for a 2 day stay cation. Love the free airport transport, staff was friendly and service was efficient. there is a gym and 2 swim pool, though i have a bit of difficulty assessing the ground level pool. Staff was efficient to our request. Room is clean and comfortable as I have 2 kids with me. the accessories is also of good quality (they accommodate a lot of air crew due to the proximity to the airport). Downside? ermm.....breakfast was decent..... enjoy my stay overall, YES!.",2019-10-01,PreCovid,1
,,False,,"good & bad I was well greeting by the reservation staff .Justin Yong. although he is new but very attentive. explained and guided me thru what Club Floor is entitled, time for cocktail and breakfast & etc. and assigned me a room with balcony. Awesome young man.

What taken aback was in the Club Lounge. was there without any staff, no issue, but tables and other used utensils were not collected, no cups for any tea/coffee making, and worst thing is fruits trays found rotten fruits.

Other than that hotel room is quite good for a staycation.",2019-11-01,PreCovid,1
couple,,False,,"Staycation It was my 3rd time staying here.Food is easy to find and a lot of varieties.The room that we had was always awesome.The only concern that we had was there is no bidet in the bathroom.Being an elderly couple,bidet was quite important to us.There was also bees seen outside my room.My husband saw the bee hive could be possibly under the balcony of my room on level 7.Staff Nasihah was friendly and accomodating.Overall we love to stay at your property in the near future.",2019-11-01,PreCovid,0
couple,,False,,Single night in Singapore Excellent stay in high quality accommodation with super staff. and good shuttle to airport . There was no space in the buffet restaurant on the Ground Floor but we were excellently treated in the restaurant on the roof.,2019-11-01,PreCovid,0
family,4.0,True,Positive,2 single bed room (interconnecting) Room is comfortable and clean but there was a few traces of long hair on bedsheet and toilet sink. Other than that everything was fine. Receptionist was helpful and pleasant. Fast check-out. But i must say hotel is busy. There's always big groups check-ins very frequently.,2019-11-01,PreCovid,1
family,,False,,"Good Location Good Location, walking distance to tourist attraction, restaurants (Melayu,Indian,Chinese), free shuttle bus from and to airport, huge room (it's rare to find in Singapore)
Last but not least. It is affordable!",2019-11-01,PreCovid,0
business,,False,,"Agreat hotel for doing work in Changi Good size rooms and executive lounge very good.
The top deck infinity pool is nice but not many deck chairs also industrial equipment view at the back could be covered up.
Restaurant food was good.
Rooms are spacious and ideal for business.
the hotel is a lot cheaper than staying in town and taxi costs are reasonable if you want to visit the centre or there is a hotel shuttle bus. Outside the hotel is a lively hawker centre for food.",2019-11-01,PreCovid,0
business,3.0,True,Neutral,"Near Airport but not recommended for Travel The staffs were very friendly and near the hotel is quite convenience for food and walking distance to the beach,however the hotel facilities a bit old and the check in and check out was very slow,I was wait for over 15 minutes to check in and the check out also slow,the area during the peak hours very difficult to get a taxi actually nearly impossible to get a taxi in that area,hotel have shuttle bus to airport,if you are transit in Singapore and want to try some cosy and local good food not an bad idea to staying this hotel",2019-11-01,PreCovid,0
business,,False,,"Good place Nice place and goog service,overal experience is good and will.definately come back ,hopefully got sepecial rate ,also the parking is good and also easily excess ,it will be better if Breakfast can be included in all the room rate ..thks",2019-11-01,PreCovid,0
solo,,False,,Lovely affordable hotel in Changi Village Lovely affordable hotel in Changi Village in close proximity to the airport. Staff are friendly and welcoming. There are also lots of personal touches to welcome guests - like a guide to the local area and suggested walks/places to eat. Nice gym and lovely rooftop pool. Great base for exploring Changi Village and Pulau Ubin. Highly recommended.,2019-11-01,PreCovid,0
,4.0,True,Positive,"Overall Nice Tranquil Experience in East Came here for staycaytion.  The building used to be Le Meridian Changi, but changed to Village.  To speak the truth, for their price and the age of the building, you really cannot ask for too much.  We had the club room, the room is spacious and big and well lit.  The location of the hotel is also near to the Changi Village Hawker which has many good food and also couples of drinking joints.  It is a laid back and nice environment.  I would say the 2 X swimming pool is really good one at the top floor which give a bird eye view of the sea and breezy and one on the ground floor for those who want to get more greenery.  The gym is also equipped with a steam room.  We had lounge cocktails and breakfast, although the service might not be that prompt, but maybe its the lack of staff and too many customers coming in at the cocktail hour.  The cocktail hour is short , 6-8pm.",2019-11-01,PreCovid,1
family,,False,,"Unfriendly staff and old rundown rooms Good location nearer to airport and free shuttle service but staff rude and unfriendly. Rooms are old, rundown and not very clean. Dampness on walls and mold on windows. Will not go there again. Better options in Bedok area if looking to stay near airport.",2019-11-01,PreCovid,0
couple,,False,,"Good place for a layover/stopover - free of charge shuttle between hotel and airport Good place for a layover/stopover - free of charge shuttle between hotel and airport

clean rooms,
okay Gym
two pools, one of them on the rooftop

close by is a hawker centre for cheap food.

all in all okay.",2019-10-01,PreCovid,0
couple,,False,,"A very enjoyable hotel experience One of the very best hotel experiences we have had during our extensive travels. Great staff, great food, great accommodation and the pool on the 8th floor was simply the best. Well done to all and we will highly recommend to our friends and family.",2019-11-01,PreCovid,0
business,,False,,"Executive Floor Stay was brilliant I've stayed at the Village Hotel Changi several times in 2019- I have stayed at this hotel many times over the last 27 years - even when it was run under a different name and operator.
My recent visits in 2019 have been excellent. I must suggest to take the Executive Room package as my experience with the benefits that come with the Executive rooms has been pleasurable and efficient while travelling on business.
A special mention for Ben in the Executive lounge who is professional and talented at making the guests stay enjoyable. Ben's hospitality skills are exceptional. He and the rest of the executive service team make your stay at Village Hotel Changi everything you need for an enjoyable and efficient stay while travelling on busness or pleasure.",2019-11-01,PreCovid,0
,4.0,True,Positive,"Extended stay (16 hours) in Singapore between flights This hotel is a 15 minute cab ride form the airport and a good alternative to those available with in the confines of the airport.

The room was basic but clean and suited our needs. The feature we particularly appreciated was the proximity to the local Changi Village Hawker Centre for great food.

Worth mentioning is the rooftop pool area which provides great views out to the local shipping lanes .

We will certainly return to the hotel in the future.",2019-10-01,PreCovid,0
couple,,False,,"Highly Recommended it is highly recommended.. Didn't get to stay longer because we had to go off.. Would love to come back to try the food and other facilities.. location wise is abit far but I love it.. clean, surrounding is also very serene.. quiet..",2019-10-01,PreCovid,1
,,False,,"Unprofessional counter staff I was transferring from Village Hotel @ Katong to here on 4 Nov 2019 due to power shutdown over at Katong.

I arrived at Changi at 9pm, the counter staff, one tall guy without name tag and Alvin were on duty. The tall guy made me stand in front of him for few minutes before telling me that his colleague Alvin will serve me. (what a service !!!).

Alvin told us that the breakfast was for 2 pax although at Katong we were given 3 pax. He did not make a point to check with Katong staff and I had to call up Katong manager myself to clarify that we were actually entitled for breakfast for 3 pax.

To both counter staff: look, we were not begging you to accept us, we were being transferred from Katong due to power shutdown over there (thanks to Katong manager Brandon Lim for his professional service).

Since both of you could not demonstrate professionalism in serving customers, I suggest you be sent for remedy training.",2019-11-01,PreCovid,1
couple,,False,,Stay at changi V so called 4 star Not worth the price..towels not changed daily staff jus walk in without knocking and v booked 1 month earlier ..king sized bed..wen v got there they informed room is on daiky basis and gave us join bed. Uncomfy,2019-10-01,PreCovid,1
business,,False,,"Location Great location for business trip near Changi Airport.
Recomended for the next trip.

More variant for breakfast is better.
Room floor with carpet will add comfort, i think.

Overall, enjoy it...........",2019-10-01,PreCovid,0
couple,,False,,Value for money Continue to Keep it the good hospitality and service . The  Breakfast price is high compared to what is paid outside . Therefore  need to consider reducing it  especially  if packaging it with the room The car park way especially at the ramp between B1 and B2 is too narrow . Because other .cars were parked in awkward way (guess wedding ) it made it quite difficult for me to safely get out,2019-10-01,PreCovid,0
,,False,,"Good alternative to Crowne Plaza for overnight We always break our journey to Europe in Singapore. Having ""done"" Singapore city, we usually stay at airport, Crowne Plaza, but decided this time to try Hotel Changi village. For the same price we booked a Club room for the night which included early check in (we got our room at 9.30am), access to the Club lounge which had free soft drinks and snacks, and ""cocktails"" between 6 - 8pm. This was MUCH more substantial than was expected - meat skewers, mini beef sliders, assorted salads, savories, deserts etc - so much that we did not need to have dinner out.  Also, free flowing beer, wines and spirits, which when you factor in the cost of wine in Singapore (min $40 a bottle) was a bargain.The club room furnishings were a bit dated, but the bed and bedding was very comfortable. Full ensuite with bath.  We had breakfast in the Club lounge at 6.30am and caught the free 7am shuttle back to the airport for our flight the next day.  Over all a very good experience and we will certainly do again.  PS the roof top pool was also very nice, and there is a nice walk around the bay. You can also get a free 1 hour bike hire if you want to explore more of the coastal walks.",2019-10-01,PreCovid,0
couple,,False,,An alternative to the city This is a good place to stay if you don't need to visit the city and would prefer a beachside location with plenty of local eating choices very close by. There's a night market that only a few minutes walk away.,2019-10-01,PreCovid,0
family,,False,,"Staycation at Village Hotel Changi I stayed here for a night during a family staycation.
The room is very clean and cosy; hotel amenities are aplenty. The swimming pool for children is well-designed and the staff are courteous, friendly, and welcoming. There are also many food options nearby. Overall, I had a very pleasant stay here with my family. I would certainly return here in future if there is an opportunity.",2019-10-01,PreCovid,0
couple,,False,,"Staycation on Deepavali long weekend Check-in was slow and delayed due to insufficient staff or system issues, needs improvement. Many guests waited long to get their rooms, I waited for 2.5 hours to get my room and I have to check with the Front Desk Reception thrice before getting my room.The staff did not call to inform me the room was ready even though I have left them my mobile number, needs better management in this area.",2019-10-01,PreCovid,1
couple,,False,,"birthday celebration room design & quality can improve further, switches are far away from bed, aircon is noisy.

good to have shuttle service.

breakfast selection is average.

staffs are friendly & helpful.

rooftop swimming pool is the best! thank u.",2019-10-01,PreCovid,0
family,,False,,"Good value This is a very good hotel; the rooms are spacious, clean and well-airconditioned and the beds are fantastic. The buffet breakfast was a bit of a letdown but I am very fond of bacon, haha (they don't have any). The only other complaint I have is that there seemed to be a clog at around 2-4pm every day with people checking in and perhaps there weren't enough staff on, as we were waiting for ages to check in after our flight and then the next day I saw loads of people also waiting in line. After a long flight, waiting for check-in is hard, so I think the staff need to address this.
There are a lot of good (cheap) dining options a short walk from the hotel, so I recommend people take a walk for some traditional street food there instead of at the hotel. The staff are very friendly and the hotel rooftop pool is awesome. About a 20 minute drive to the airport, so not too bad (there is a free shuttle apparently, but we took cabs as we have a toddler and we don't want to wait around for scheduled times!). Very enjoyable overall and I would stay there again.",2019-10-01,PreCovid,0
family,,False,,"Good job! The last time i stayed here was 2 years ago.
And, i must say, things have improved.
The place is well maintained - Tidier and cleaner.
The service is also more friendly and personal.
Well done and good job!
I'll be back!",2019-10-01,PreCovid,0
business,,False,,"Efficient lift service and cleanliness I stayed here for 12 days and I chose this hotel because it is near to my course centre.  I like the cleanliness of the room.  The lift is very good and efficient. i have a pleasant stay.  Its location is very good for food, bus stops and trip to pulau ubin.",2019-10-01,PreCovid,0
,3.0,True,Neutral,"A relaxing staycation  Stayed at this property for our second time after our first in 2 years ago to celebrate my spouse’s birthday and anniversary. Located in the quiet eastern end of Singapore, it is a good getaway from the busy and hectic city life. Hawker centre and restaurants offering array of delicious local food are just a stone’s throw away.

Checking-in and out was a breeze. We got the room we had requested for: high floor, sea view and away from lift lobby. Our Deluxe King room had a small extended balcony, and the sea view was great! After 2 years since our last stay, it seems that the hotel is a bit dated and not very well kept as the full length balcony glass window was very dirty. When looked up, can see a big patch of algae on the outer balcony glass ceiling which was a big turn-off. TV effect was not sharp, even the sound was a bit distorted. The rooftop infinity pool was still as good. 2 years ago I wrote in the review that the pool drainage didn’t seem to work well as the sun-lounger area was always flooding, but the problem had seen to be rectified. The only disappointment was that the jacuzzi pool wasn’t working during our stay. We were actually looking forward to have a good dip in the jacuzzi pool but...

Overall, the hotel is clean and the bed is comfortable to sleep on. Still value for money. Would likely to stay in this property again.",2019-10-01,PreCovid,1
,,False,,Budget but acceptable I chose this hotel because it appeared on the map  to be relatively close to the airport and I was not prepared to pay airport hotel prices. The room itself is perfectly acceptable – very plain but comfortable bed and adequate air conditioning however it is still half an hour from the airport and next time I would prefer to be closer to the city As the taxi charge was still $30 and it is cheaper to catch the city shuttle for nine dollars. There is no information in the room and none of the buttons on the telephone worked so I had to contact the restaurant in order to go through to reception. My wake up call was forgotten which could have been problematic. However this hotel is close to eating places and for some could offer a viable choice at the right price,2019-10-01,PreCovid,0
,,False,,"Perfect stopover This hotel may lack some of the decor quality and maintenance detail of five star hotels but it gets five stars from us for its extraordinary hospitality and flexibility...no problem checking in at 8.30am ( normally 2pm) as we staggered in after flying all night desperate for a catch-up snooze...and a big clean roof pool to get some exercise, and the club room bar for happy hour on the house or breakfast...all for a very reasonable tariff. We will come here every time we need to break our long flights. There is a transfer service from the airport 15 mins away.",2019-10-01,PreCovid,0
,,False,,"Tired hotel that needs a change Booked 2 nights in the executive suite for a staycation. For close to 400 dollars a night, the executive suite was not worth it.  Room The executive suite I was given was shaped very oddly and I asked for a baby cot and the baby cot could not fit into the main bedroom as the doorway to the main bedroom was too narrow. Was I expected to let my baby sleep in the living room? This should have been mentioned somewhere that the baby cot will have to be placed in the living room.   The room was rather tired and could do with some refurbishing especially since it’s a executive suite. There was ants running around on the work table and furniture looked dated. Nothing luxurious about the suite, except that it’s really big with a lot of space. Shower was decent (but cigarette smell",2019-10-01,PreCovid,1
,,False,,"Good value for airport Convenient with a free airport shuttle. A bit outdated and worn out but a good choice for pre or post flight. Nice area with the beach nearby (great view from our room and the rooftop pool) and lots of local food places and a few pubs. They had a nice booklet about the area and activities too.  The best part, besides the convenience/shuttle, was the Japanese restaurant. Good food and service and a great sake happy hour deal. (Actually, drink prices and much of the food was decent value for SG. But, you can walk a few steps and have tons of other choices too.)  We actually took the shuttle round trip after arriving from downtown to spend some time at Jewel in Changi. Worth doing if you don't otherwise have spare time at the airport.  Not fancy or super clean but a great solution",2019-10-01,PreCovid,0
,,False,,Good for brief stay Spent 2 days. The service at the executive lounge was good and Ben was very attentive to our needs.  The spread during cocktail hours was satisfying.👍 Would recommend this place for a brief stay...quiet place away from the city.  ,2019-10-01,PreCovid,1
,,False,,"great stop over  near Changi Airport Hotel transport to and from Changi makes this the perfect stop over, Great facilities topped of with an Infinity Pool on the roof. If you want ""DOWNTON ABBEY""personalised service, then book into the Executive lounge and enjoy the child free service from Ben and Hafiz. These Guys deliver in spades and will mix you every kind of mysterious Singapore cocktail. After a 12 hour flight this is a haven of peace and tranquillity, which we always look forward to.",2019-09-01,PreCovid,0
,,False,,"More than a transit hotel We try to travel to Singapore at least once a year. And for the last couple of years we have chosen to stay at Village Hotel Changi for at least a couple of nights before then going to stay elsewhere across Singapore. Changi Beach is a delightful quiet seaside village. Gawker markets, walks, Pulau Ubin (an absolute must). And the Hotel Changi is perfect. Staff are excellent. Rooms are well appointed and very clean. Location is great for transit and tourist guests alike. ",2019-09-01,PreCovid,0
